state,Year,Quater,categories,type,count,amount
haryana,2021,Q4,Recharge & bill payments,TOTAL,17632752,13817258646.066364
haryana,2021,Q4,Financial Services,TOTAL,105050,151421306.61683068
haryana,2021,Q4,Others,TOTAL,407280,307822609.17479354
haryana,2022,Q1,Merchant payments,TOTAL,98346418,62565728158.2885
haryana,2022,Q1,Peer-to-peer payments,TOTAL,74499889,263547240999.68335
haryana,2022,Q1,Recharge & bill payments,TOTAL,18494827,14765350795.96568
haryana,2022,Q1,Financial Services,TOTAL,107240,146586164.62792295
haryana,2022,Q1,Others,TOTAL,540235,279136534.21161634
haryana,2022,Q2,Merchant payments,TOTAL,130033573,76926347115.76375
haryana,2022,Q2,Peer-to-peer payments,TOTAL,84219451,300504797205.2718
haryana,2022,Q2,Recharge & bill payments,TOTAL,20011709,17457331653.445232
haryana,2022,Q2,Financial Services,TOTAL,89805,120610061.5284536
haryana,2022,Q2,Others,TOTAL,345424,224949213.49711916
haryana,2022,Q3,Merchant payments,TOTAL,151278013,87063736519.87311
haryana,2022,Q3,Peer-to-peer payments,TOTAL,95071203,319374569105.9015
haryana,2022,Q3,Recharge & bill payments,TOTAL,22592966,21247984018.68209
haryana,2022,Q3,Financial Services,TOTAL,111032,144937203.2864578
haryana,2022,Q3,Others,TOTAL,308596,223267730.28330007
haryana,2022,Q4,Merchant payments,TOTAL,169685872,102918159834.12416
haryana,2022,Q4,Peer-to-peer payments,TOTAL,102993798,364514204185.1917
haryana,2022,Q4,Recharge & bill payments,TOTAL,23545059,22666085169.84729
haryana,2022,Q4,Financial Services,TOTAL,118488,152488074.9943577
haryana,2022,Q4,Others,TOTAL,305148,239722615.94605047
haryana,2023,Q1,Merchant payments,TOTAL,220693824,114248076004.0
haryana,2023,Q1,Peer-to-peer payments,TOTAL,128879993,443424820679.0
haryana,2023,Q1,Recharge & bill payments,TOTAL,31210728,32978369763.0
haryana,2023,Q1,Financial Services,TOTAL,158036,217615573.0
haryana,2023,Q1,Others,TOTAL,375883,281741717.0
haryana,2023,Q2,Merchant payments,TOTAL,275974807,130133751625.0
haryana,2023,Q2,Peer-to-peer payments,TOTAL,147382711,495834929236.0
haryana,2023,Q2,Recharge & bill payments,TOTAL,33655091,35262651840.0
haryana,2023,Q2,Financial Services,TOTAL,172309,259162565.0
haryana,2023,Q2,Others,TOTAL,351272,251633370.0
himachal-pradesh,2018,Q1,Recharge & bill payments,TOTAL,284371,49871175.82607427
himachal-pradesh,2018,Q1,Peer-to-peer payments,TOTAL,154572,546222027.4835303
himachal-pradesh,2018,Q1,Merchant payments,TOTAL,13241,13851230.83495245
himachal-pradesh,2018,Q1,Financial Services,TOTAL,8955,2040522.724771278
himachal-pradesh,2018,Q1,Others,TOTAL,20779,16752849.503009535
himachal-pradesh,2018,Q2,Recharge & bill payments,TOTAL,385642,83714322.414042
himachal-pradesh,2018,Q2,Peer-to-peer payments,TOTAL,243436,1043702964.1513072
himachal-pradesh,2018,Q2,Merchant payments,TOTAL,27851,31961300.882765952
himachal-pradesh,2018,Q2,Financial Services,TOTAL,11330,4108919.3075577794
himachal-pradesh,2018,Q2,Others,TOTAL,19436,19681794.59544668
himachal-pradesh,2018,Q3,Recharge & bill payments,TOTAL,457449,108456077.51862916
himachal-pradesh,2018,Q3,Peer-to-peer payments,TOTAL,362755,1596570994.985427
himachal-pradesh,2018,Q3,Merchant payments,TOTAL,40675,31168155.22193054
himachal-pradesh,2018,Q3,Financial Services,TOTAL,8182,1552275.053774729
himachal-pradesh,2018,Q3,Others,TOTAL,17693,16293930.078267336
himachal-pradesh,2018,Q4,Recharge & bill payments,TOTAL,598325,143031082.4432017
himachal-pradesh,2018,Q4,Peer-to-peer payments,TOTAL,590518,2367228879.4462624
himachal-pradesh,2018,Q4,Merchant payments,TOTAL,86963,87575811.80014335
himachal-pradesh,2018,Q4,Financial Services,TOTAL,11834,2283052.790977265
himachal-pradesh,2018,Q4,Others,TOTAL,20243,21180141.658664487
himachal-pradesh,2019,Q1,Peer-to-peer payments,TOTAL,1178280,3066233587.9236507
himachal-pradesh,2019,Q1,Recharge & bill payments,TOTAL,844570,209521987.03977025
himachal-pradesh,2019,Q1,Merchant payments,TOTAL,115553,86624660.3112043
himachal-pradesh,2019,Q1,Financial Services,TOTAL,9585,1424229.9989233727
himachal-pradesh,2019,Q1,Others,TOTAL,20730,17676977.717503674
himachal-pradesh,2019,Q2,Peer-to-peer payments,TOTAL,1141873,4428007670.958708
himachal-pradesh,2019,Q2,Recharge & bill payments,TOTAL,1076793,279864579.97562265
himachal-pradesh,2019,Q2,Merchant payments,TOTAL,248517,141088575.8726466
himachal-pradesh,2019,Q2,Financial Services,TOTAL,5013,1453651.5352588107
himachal-pradesh,2019,Q2,Others,TOTAL,30110,25469495.268363245
himachal-pradesh,2019,Q3,Recharge & bill payments,TOTAL,1212659,327570066.9967147
himachal-pradesh,2019,Q3,Peer-to-peer payments,TOTAL,1181680,5039276845.295213
himachal-pradesh,2019,Q3,Merchant payments,TOTAL,312575,182746198.16430056
himachal-pradesh,2019,Q3,Financial Services,TOTAL,3096,1775673.9713265826
himachal-pradesh,2019,Q3,Others,TOTAL,25170,20649996.69578039
himachal-pradesh,2019,Q4,Peer-to-peer payments,TOTAL,1579582,6533855301.069828
himachal-pradesh,2019,Q4,Recharge & bill payments,TOTAL,1442940,402619114.9942856
himachal-pradesh,2019,Q4,Merchant payments,TOTAL,467309,314965060.6352696
himachal-pradesh,2019,Q4,Financial Services,TOTAL,4576,1769641.9665086274
himachal-pradesh,2019,Q4,Others,TOTAL,22239,17954418.582290154
himachal-pradesh,2020,Q1,Recharge & bill payments,TOTAL,1815157,542356756.9678606
himachal-pradesh,2020,Q1,Peer-to-peer payments,TOTAL,1594806,6431826925.118802
himachal-pradesh,2020,Q1,Merchant payments,TOTAL,711018,427497010.1043983
himachal-pradesh,2020,Q1,Financial Services,TOTAL,4711,3172303.6900622216
himachal-pradesh,2020,Q1,Others,TOTAL,18788,14613755.241563875
himachal-pradesh,2020,Q2,Recharge & bill payments,TOTAL,2558935,802231470.1628922
himachal-pradesh,2020,Q2,Peer-to-peer payments,TOTAL,1544488,6738488218.640328
himachal-pradesh,2020,Q2,Merchant payments,TOTAL,570031,479165630.6102103
himachal-pradesh,2020,Q2,Financial Services,TOTAL,7634,7359757.737539303
himachal-pradesh,2020,Q2,Others,TOTAL,14642,9659685.392965626
himachal-pradesh,2020,Q3,Recharge & bill payments,TOTAL,2416395,834567922.2742614
himachal-pradesh,2020,Q3,Peer-to-peer payments,TOTAL,1954492,8806586536.659174
himachal-pradesh,2020,Q3,Merchant payments,TOTAL,1090445,851539467.337558
himachal-pradesh,2020,Q3,Financial Services,TOTAL,9543,11391079.288736572
himachal-pradesh,2020,Q3,Others,TOTAL,19001,11969008.527252048
himachal-pradesh,2020,Q4,Recharge & bill payments,TOTAL,2638030,936305777.7250878
himachal-pradesh,2020,Q4,Peer-to-peer payments,TOTAL,2594659,11426268857.229635
himachal-pradesh,2020,Q4,Merchant payments,TOTAL,2001259,1589433440.2684095
himachal-pradesh,2020,Q4,Financial Services,TOTAL,11353,15534252.217986545
himachal-pradesh,2020,Q4,Others,TOTAL,27027,21510781.37178286
himachal-pradesh,2021,Q1,Peer-to-peer payments,TOTAL,2845733,11358078843.572702
himachal-pradesh,2021,Q1,Recharge & bill payments,TOTAL,2547359,948929031.6443392
himachal-pradesh,2021,Q1,Merchant payments,TOTAL,2186946,1778219850.8347864
himachal-pradesh,2021,Q1,Financial Services,TOTAL,12561,16554205.504427344
himachal-pradesh,2021,Q1,Others,TOTAL,21430,18764977.931273177
himachal-pradesh,2021,Q2,Peer-to-peer payments,TOTAL,3340531,13035543546.66397
himachal-pradesh,2021,Q2,Recharge & bill payments,TOTAL,3216602,1045789841.916208
himachal-pradesh,2021,Q2,Merchant payments,TOTAL,2883209,2378084375.199477
himachal-pradesh,2021,Q2,Financial Services,TOTAL,14642,16428390.62373627
himachal-pradesh,2021,Q2,Others,TOTAL,28918,19788385.405835297
himachal-pradesh,2021,Q3,Peer-to-peer payments,TOTAL,4455153,16560383923.204865
himachal-pradesh,2021,Q3,Merchant payments,TOTAL,4198808,3524434949.634083
himachal-pradesh,2021,Q3,Recharge & bill payments,TOTAL,3359406,1178802736.5280356
himachal-pradesh,2021,Q3,Financial Services,TOTAL,14497,22805774.600357123
himachal-pradesh,2021,Q3,Others,TOTAL,36303,23834687.16069793
himachal-pradesh,2021,Q4,Merchant payments,TOTAL,6062931,5228613146.743451
himachal-pradesh,2021,Q4,Peer-to-peer payments,TOTAL,5323397,19568394324.584805
himachal-pradesh,2021,Q4,Recharge & bill payments,TOTAL,3211367,1278824361.837138
himachal-pradesh,2021,Q4,Financial Services,TOTAL,18198,24809740.714031786
himachal-pradesh,2021,Q4,Others,TOTAL,50971,35578926.74639452
himachal-pradesh,2022,Q1,Merchant payments,TOTAL,7030946,5558905677.966259
himachal-pradesh,2022,Q1,Peer-to-peer payments,TOTAL,5718936,19473276901.331963
himachal-pradesh,2022,Q1,Recharge & bill payments,TOTAL,3271665,1429960686.7669475
himachal-pradesh,2022,Q1,Financial Services,TOTAL,19314,24442138.15399971
himachal-pradesh,2022,Q1,Others,TOTAL,47319,31862035.713640407
himachal-pradesh,2022,Q2,Merchant payments,TOTAL,10591420,7697399368.089639
himachal-pradesh,2022,Q2,Peer-to-peer payments,TOTAL,7109948,24407668318.014194
himachal-pradesh,2022,Q2,Recharge & bill payments,TOTAL,3520538,1553155243.3951051
himachal-pradesh,2022,Q2,Financial Services,TOTAL,16901,20627276.079190243
himachal-pradesh,2022,Q2,Others,TOTAL,52564,30257752.66416522
himachal-pradesh,2022,Q3,Merchant payments,TOTAL,12686960,8511266152.669347
himachal-pradesh,2022,Q3,Peer-to-peer payments,TOTAL,8330778,27039659316.46813
himachal-pradesh,2022,Q3,Recharge & bill payments,TOTAL,4083168,1780405740.3941154
himachal-pradesh,2022,Q3,Financial Services,TOTAL,21293,22686931.870640453
himachal-pradesh,2022,Q3,Others,TOTAL,42669,26764547.138168834
himachal-pradesh,2022,Q4,Merchant payments,TOTAL,15297492,10280295883.656351
himachal-pradesh,2022,Q4,Peer-to-peer payments,TOTAL,9284824,29629346091.97736
himachal-pradesh,2022,Q4,Recharge & bill payments,TOTAL,3907023,1810538524.3215196
himachal-pradesh,2022,Q4,Financial Services,TOTAL,24342,31775337.436365627
himachal-pradesh,2022,Q4,Others,TOTAL,41455,27387394.982090995
himachal-pradesh,2023,Q1,Merchant payments,TOTAL,14694013,9023136407.0
himachal-pradesh,2023,Q1,Peer-to-peer payments,TOTAL,8637695,26709451358.0
himachal-pradesh,2023,Q1,Recharge & bill payments,TOTAL,3901516,1950250571.0
himachal-pradesh,2023,Q1,Financial Services,TOTAL,25722,30757925.0
himachal-pradesh,2023,Q1,Others,TOTAL,42780,27351473.0
himachal-pradesh,2023,Q2,Merchant payments,TOTAL,19954117,11643011071.0
himachal-pradesh,2023,Q2,Peer-to-peer payments,TOTAL,10781507,33008088763.0
himachal-pradesh,2023,Q2,Recharge & bill payments,TOTAL,4247339,2159052653.0
himachal-pradesh,2023,Q2,Financial Services,TOTAL,27709,34689932.0
himachal-pradesh,2023,Q2,Others,TOTAL,50923,30221299.0
jammu-&-kashmir,2018,Q1,Recharge & bill payments,TOTAL,457813,78812610.35129012
jammu-&-kashmir,2018,Q1,Peer-to-peer payments,TOTAL,353621,861670157.9310012
jammu-&-kashmir,2018,Q1,Financial Services,TOTAL,65683,10269382.6199755
jammu-&-kashmir,2018,Q1,Merchant payments,TOTAL,28696,30967525.63881024
jammu-&-kashmir,2018,Q1,Others,TOTAL,35755,23651562.715049967
jammu-&-kashmir,2018,Q2,Recharge & bill payments,TOTAL,794502,166762242.91718757
jammu-&-kashmir,2018,Q2,Peer-to-peer payments,TOTAL,771844,2372961687.553617
jammu-&-kashmir,2018,Q2,Financial Services,TOTAL,112422,15636116.81386063
jammu-&-kashmir,2018,Q2,Merchant payments,TOTAL,79248,64454257.5252622
jammu-&-kashmir,2018,Q2,Others,TOTAL,38310,31391931.692946263
jammu-&-kashmir,2018,Q3,Peer-to-peer payments,TOTAL,1260453,3616022745.5645847
jammu-&-kashmir,2018,Q3,Recharge & bill payments,TOTAL,822143,203079955.34644008
jammu-&-kashmir,2018,Q3,Merchant payments,TOTAL,140076,82826475.18797052
jammu-&-kashmir,2018,Q3,Financial Services,TOTAL,44464,6397888.35462606
jammu-&-kashmir,2018,Q3,Others,TOTAL,36825,26373935.004048545
jammu-&-kashmir,2018,Q4,Peer-to-peer payments,TOTAL,1265457,5151829745.262983
jammu-&-kashmir,2018,Q4,Recharge & bill payments,TOTAL,970724,254473764.00233167
jammu-&-kashmir,2018,Q4,Merchant payments,TOTAL,402303,215771001.5429565
jammu-&-kashmir,2018,Q4,Financial Services,TOTAL,33775,6072177.152358056
jammu-&-kashmir,2018,Q4,Others,TOTAL,49051,36573577.73688933
jammu-&-kashmir,2019,Q1,Peer-to-peer payments,TOTAL,1913720,5414709531.836735
jammu-&-kashmir,2019,Q1,Recharge & bill payments,TOTAL,1131953,302663112.8884805
jammu-&-kashmir,2019,Q1,Merchant payments,TOTAL,452379,199219534.93760532
jammu-&-kashmir,2019,Q1,Financial Services,TOTAL,43247,4593545.201922052
jammu-&-kashmir,2019,Q1,Others,TOTAL,43688,30649751.65627311
jammu-&-kashmir,2019,Q2,Peer-to-peer payments,TOTAL,1180781,5666318253.462076
jammu-&-kashmir,2019,Q2,Recharge & bill payments,TOTAL,706569,215937468.94414756
jammu-&-kashmir,2019,Q2,Merchant payments,TOTAL,353678,188931529.4882364
jammu-&-kashmir,2019,Q2,Financial Services,TOTAL,22663,2652961.353697454
jammu-&-kashmir,2019,Q2,Others,TOTAL,32664,26301988.31534837
jammu-&-kashmir,2019,Q3,Peer-to-peer payments,TOTAL,618694,3499425217.958209
jammu-&-kashmir,2019,Q3,Recharge & bill payments,TOTAL,318061,111964437.03321175
jammu-&-kashmir,2019,Q3,Merchant payments,TOTAL,165115,120736230.08884756
jammu-&-kashmir,2019,Q3,Financial Services,TOTAL,2895,658515.8825482852
jammu-&-kashmir,2019,Q3,Others,TOTAL,11761,11446090.81965122
jammu-&-kashmir,2019,Q4,Peer-to-peer payments,TOTAL,310620,1799955855.971491
jammu-&-kashmir,2019,Q4,Merchant payments,TOTAL,91303,77859073.82317376
jammu-&-kashmir,2019,Q4,Recharge & bill payments,TOTAL,84803,49065907.04578097
jammu-&-kashmir,2019,Q4,Financial Services,TOTAL,197,213741.2862032762
jammu-&-kashmir,2019,Q4,Others,TOTAL,3005,2601419.6959477984
jammu-&-kashmir,2020,Q1,Peer-to-peer payments,TOTAL,435154,2654638582.08658
jammu-&-kashmir,2020,Q1,Recharge & bill payments,TOTAL,341357,144213068.71202034
jammu-&-kashmir,2020,Q1,Merchant payments,TOTAL,135241,131144418.96503358
jammu-&-kashmir,2020,Q1,Financial Services,TOTAL,2350,2116665.1182805505
jammu-&-kashmir,2020,Q1,Others,TOTAL,7528,5530441.652102945
jammu-&-kashmir,2020,Q2,Peer-to-peer payments,TOTAL,1238380,7426818530.258213
jammu-&-kashmir,2020,Q2,Recharge & bill payments,TOTAL,1028741,413037418.32063264
jammu-&-kashmir,2020,Q2,Merchant payments,TOTAL,341375,403026357.7674071
jammu-&-kashmir,2020,Q2,Financial Services,TOTAL,9130,10415041.341445928
jammu-&-kashmir,2020,Q2,Others,TOTAL,17380,12351591.57084975
jammu-&-kashmir,2020,Q3,Peer-to-peer payments,TOTAL,1787154,10837119046.792652
jammu-&-kashmir,2020,Q3,Recharge & bill payments,TOTAL,1005745,443743222.500647
jammu-&-kashmir,2020,Q3,Merchant payments,TOTAL,642688,667957476.4350253
jammu-&-kashmir,2020,Q3,Financial Services,TOTAL,10111,13281733.802213533
jammu-&-kashmir,2020,Q3,Others,TOTAL,20200,15128281.341935568
jammu-&-kashmir,2020,Q4,Peer-to-peer payments,TOTAL,2378539,13736841259.979288
jammu-&-kashmir,2020,Q4,Recharge & bill payments,TOTAL,1900075,536741118.30199385
jammu-&-kashmir,2020,Q4,Merchant payments,TOTAL,1377786,1045006123.4596368
jammu-&-kashmir,2020,Q4,Financial Services,TOTAL,13578,17966592.697469097
jammu-&-kashmir,2020,Q4,Others,TOTAL,84466,44350708.93981466
jammu-&-kashmir,2021,Q1,Peer-to-peer payments,TOTAL,2800201,14801220301.14875
jammu-&-kashmir,2021,Q1,Recharge & bill payments,TOTAL,2554798,663747765.6760966
jammu-&-kashmir,2021,Q1,Merchant payments,TOTAL,1527253,1605408313.4781337
jammu-&-kashmir,2021,Q1,Financial Services,TOTAL,17276,20848657.8594191
jammu-&-kashmir,2021,Q1,Others,TOTAL,98042,47124854.98932912
jammu-&-kashmir,2021,Q2,Peer-to-peer payments,TOTAL,3955437,19502438177.8094
jammu-&-kashmir,2021,Q2,Recharge & bill payments,TOTAL,3568970,892467613.5545956
jammu-&-kashmir,2021,Q2,Merchant payments,TOTAL,2378307,2343370985.5822287
jammu-&-kashmir,2021,Q2,Financial Services,TOTAL,19432,21897796.18705632
jammu-&-kashmir,2021,Q2,Others,TOTAL,105673,53580855.45836207
jammu-&-kashmir,2021,Q3,Peer-to-peer payments,TOTAL,5621108,26562997915.198597
jammu-&-kashmir,2021,Q3,Recharge & bill payments,TOTAL,4192099,1126801385.010898
jammu-&-kashmir,2021,Q3,Merchant payments,TOTAL,3197489,3818849262.990345
jammu-&-kashmir,2021,Q3,Financial Services,TOTAL,16071,27585395.493344467
jammu-&-kashmir,2021,Q3,Others,TOTAL,124274,62209689.3389434
jammu-&-kashmir,2021,Q4,Peer-to-peer payments,TOTAL,6852001,31444247707.630077
jammu-&-kashmir,2021,Q4,Merchant payments,TOTAL,5399465,6026170895.591109
jammu-&-kashmir,2021,Q4,Recharge & bill payments,TOTAL,4358892,1334473410.4377313
jammu-&-kashmir,2021,Q4,Financial Services,TOTAL,20269,34425387.51761782
jammu-&-kashmir,2021,Q4,Others,TOTAL,160001,86920024.59513804
jammu-&-kashmir,2022,Q1,Peer-to-peer payments,TOTAL,6263588,25881919928.64284
jammu-&-kashmir,2022,Q1,Merchant payments,TOTAL,5769426,5903944370.148529
jammu-&-kashmir,2022,Q1,Recharge & bill payments,TOTAL,4046350,1253753685.6124904
jammu-&-kashmir,2022,Q1,Financial Services,TOTAL,20506,28915576.119299565
jammu-&-kashmir,2022,Q1,Others,TOTAL,145441,79330065.6359112
jammu-&-kashmir,2022,Q2,Merchant payments,TOTAL,9917899,8541811640.294408
jammu-&-kashmir,2022,Q2,Peer-to-peer payments,TOTAL,8948548,35973490940.6326
jammu-&-kashmir,2022,Q2,Recharge & bill payments,TOTAL,4759941,1631580783.9159238
jammu-&-kashmir,2022,Q2,Financial Services,TOTAL,17495,23857762.100494668
jammu-&-kashmir,2022,Q2,Others,TOTAL,169864,83549709.69216739
jammu-&-kashmir,2022,Q3,Merchant payments,TOTAL,9594459,8056512904.560925
jammu-&-kashmir,2022,Q3,Peer-to-peer payments,TOTAL,8391981,31280124357.943665
jammu-&-kashmir,2022,Q3,Recharge & bill payments,TOTAL,4397779,1538833023.807197
jammu-&-kashmir,2022,Q3,Financial Services,TOTAL,16502,21281997.61037215
jammu-&-kashmir,2022,Q3,Others,TOTAL,133673,66802218.32606816
jammu-&-kashmir,2022,Q4,Merchant payments,TOTAL,13060020,9463119176.828749
jammu-&-kashmir,2022,Q4,Peer-to-peer payments,TOTAL,9209773,33017162449.59025
jammu-&-kashmir,2022,Q4,Recharge & bill payments,TOTAL,4885856,1738113554.2451303
jammu-&-kashmir,2022,Q4,Financial Services,TOTAL,17803,26804683.92881795
jammu-&-kashmir,2022,Q4,Others,TOTAL,142706,70096050.90090424
jammu-&-kashmir,2023,Q1,Merchant payments,TOTAL,19258641,12262102502.0
jammu-&-kashmir,2023,Q1,Peer-to-peer payments,TOTAL,12527159,41006666634.0
jammu-&-kashmir,2023,Q1,Recharge & bill payments,TOTAL,6894943,2522356131.0
jammu-&-kashmir,2023,Q1,Financial Services,TOTAL,26119,30772190.0
jammu-&-kashmir,2023,Q1,Others,TOTAL,220382,99850124.0
jammu-&-kashmir,2023,Q2,Merchant payments,TOTAL,27968919,16519042612.0
jammu-&-kashmir,2023,Q2,Peer-to-peer payments,TOTAL,17988275,56687068768.0
jammu-&-kashmir,2023,Q2,Recharge & bill payments,TOTAL,8374394,3181150839.0
jammu-&-kashmir,2023,Q2,Financial Services,TOTAL,27724,36616737.0
jammu-&-kashmir,2023,Q2,Others,TOTAL,228987,106126424.0
jharkhand,2018,Q1,Recharge & bill payments,TOTAL,1095857,132181815.28422524
jharkhand,2018,Q1,Peer-to-peer payments,TOTAL,809459,2036315435.6551185
jharkhand,2018,Q1,Financial Services,TOTAL,107755,45483178.10492583
jharkhand,2018,Q1,Merchant payments,TOTAL,66299,66465337.511485815
jharkhand,2018,Q1,Others,TOTAL,99551,93740623.36363094
jharkhand,2018,Q2,Recharge & bill payments,TOTAL,1398777,208894647.78855115
jharkhand,2018,Q2,Peer-to-peer payments,TOTAL,1375872,4205862516.777491
jharkhand,2018,Q2,Financial Services,TOTAL,160637,65554548.24621317
jharkhand,2018,Q2,Merchant payments,TOTAL,130339,138889079.16124776
jharkhand,2018,Q2,Others,TOTAL,86455,102374867.08935028
jharkhand,2018,Q3,Peer-to-peer payments,TOTAL,6003688,8142915751.203348
jharkhand,2018,Q3,Recharge & bill payments,TOTAL,1539476,256930062.20347697
jharkhand,2018,Q3,Merchant payments,TOTAL,287427,155059935.04035243
jharkhand,2018,Q3,Financial Services,TOTAL,216343,38182603.57787939
jharkhand,2018,Q3,Others,TOTAL,75687,68483065.67956133
jharkhand,2018,Q4,Peer-to-peer payments,TOTAL,3325473,9414019816.80093
jharkhand,2018,Q4,Recharge & bill payments,TOTAL,1885135,328077093.4784577
jharkhand,2018,Q4,Merchant payments,TOTAL,845956,373435992.4816617
jharkhand,2018,Q4,Financial Services,TOTAL,136918,36357465.52244099
jharkhand,2018,Q4,Others,TOTAL,90561,90026272.83887212
jharkhand,2019,Q1,Peer-to-peer payments,TOTAL,5952105,12664709652.347084
jharkhand,2019,Q1,Recharge & bill payments,TOTAL,2347079,440323945.0577217
jharkhand,2019,Q1,Merchant payments,TOTAL,892826,391616776.11217976
jharkhand,2019,Q1,Financial Services,TOTAL,105558,47227410.81132864
jharkhand,2019,Q1,Others,TOTAL,90140,83358664.9497917
